Question	Answer	Source	Metadata
I am a Socialist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a Libra	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a chef	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a baseball fan	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a basketball fan	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a Bernie supporter	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a Biden supporter	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a blogger	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a Buddhist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a hindu	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a carnivore	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a teacher	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a child of god	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a Christian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a Communist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a conservative	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a cook	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a cop	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a CPA	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a Capitalist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am bipolar	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an engineer	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an extrovert	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an immigrant	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an Independent	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an introvert	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an only child	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a student	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am bald	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an artist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am black	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am Canadian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am Chinese	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am competitive	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am conservative	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am cute	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am divorced	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am athletic	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a writer	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a child of god	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a tech journalist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a tech worker	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a teenager	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a Trump supporter	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a vegan	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a vegetarian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an educator	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a Warren supporter	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an atheist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am African American	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am American	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an activist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an agnostic	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an Aquarius	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am an Aries	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a Taurus	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I am a Virgo	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm in a relationship	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm black	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Gen Y	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Gen Z	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm German	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm going to do that	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm handsome	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gangsta	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Hispanic	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm from there	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm in Seattle	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm in the city	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm in the country	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Indian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Irish	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Italian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Japanese	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm hindu	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm cute	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a chef	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm blonde	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm brunette	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Canadian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Chinese	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm competitive	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm gay	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm currently travelling	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Latina	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm divorced	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm doing that	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm engaged	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm English	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Ethiopian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm fat	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm French	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm conservative	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm the king	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm short	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm shy	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm sick	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm single	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm skinny	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm strong	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Jewish	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm the best	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Russian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm the queen	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm thick	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm underweight	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Vietnamese	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm weak	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm white	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm young	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm tall	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm old	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm bisexual	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Latino	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm lazy	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm liberal	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm married	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Mexican	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm middle-aged	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm sexy	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Native American	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm self-employed	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm on a boat	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm on a business trip	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm on the road	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm overweight	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm pregnant	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm religious	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm Korean	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm muslim	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Pisces	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm blond	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a liberal	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Libertarian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Libra	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a librarian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a man	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a journalist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a pagan	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Hoosier	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a redhead	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Republican 	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a robot	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a salesman	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a scientist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a soccer fan	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Socialist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a millennial	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a diver	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Christian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Communist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a conservative	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a cook	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a cop	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a CPA	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a lawyer	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a dime	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Taurus	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a dog person	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a fighter	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a game designer	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a gangster	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a genius	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a girl	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a golfer	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Democrat 	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an immigrant	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an Aquarius	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an Aries	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an artist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an astronaut	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an atheist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an educator	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a student	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an extrovert	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an activist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an Independent	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an introvert	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an only child	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm athletic	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm awesome	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm bald	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm bipolar	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an engineer	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Warren supporter	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Leo	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a teacher	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a tech journalist	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a tech worker	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a teenager	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Trump supporter	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a vegan	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an alien	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a Virgo	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm an adult	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a woman	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a writer	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm African American	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm agnostic	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm amazing	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm American	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a swimmer	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a vegetarian	Okay.	qna_stockbuzz_Professional	editorial:stockbuzz
I was just messing around	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
Can't you understand that was a joke?	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm just being silly	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm just being a silly billy	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm just being a goof ball	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm just being a goof	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm just a prankster	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a prankster	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm just fooling	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I was just pranking you	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm just joking around	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I was just having a laugh	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I was just goofing around	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
Don't worry it was a prank	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
Don't worry it was a joke	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
Don't trip about it I was just kidding	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
Did you understand that was a joke?	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
Come on that was funny	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm a joker	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
JK	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
You don't need to take me seriously	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
That wasn't supposed to be serious	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
That was a joke 	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
Just playing with you	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
Just playing	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
Just messing around	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
Just kidding 	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
I'm just foolin	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
Joke's on you 	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
You probably shouldn't take me to seriously	Got it.	qna_stockbuzz_Professional	editorial:stockbuzz
